year,district_city,area_type,women_crimes_assault_on_women_with_intent_to_outrage_her_modesty_incidents_i,women_crimes_assault_on_women_with_intent_to_outrage_her_modesty_victims_v,women_crimes_assault_on_women_with_intent_to_outrage_her_modesty_r_crime_rate,women_crimes_assault_on_women_i,women_crimes_assault_on_women_v,women_crimes_assault_on_women_r,women_crimes_sexual_harassment_total_i,women_crimes_sexual_harassment_total_v,women_crimes_sexual_harassment_total_r,women_crimes_sh_at_work_premises_i,women_crimes_sh_at_work_premises_v,women_crimes_sh_at_work_premises_r,women_crimes_sh_in_public_transport_i,women_crimes_sh_in_public_transport_v,women_crimes_sh_in_public_transport_r,women_crimes_sh_in_shelter_homes_for_women_and_children_i,women_crimes_sh_in_shelter_homes_for_women_and_children_v,women_crimes_sh_in_shelter_homes_for_women_and_children_r,women_crimes_sh_in_other_places_i,women_crimes_sh_in_other_places_v,women_crimes_sh_in_other_places_r,women_crimes_assault_or_use_of_criminal_force_on_women_with_intent_to_disrobe_sec_354b_ipc_i,women_crimes_assault_or_use_of_criminal_force_on_women_with_intent_to_disrobe_sec_354b_ipc_v,women_crimes_assault_or_use_of_criminal_force_on_women_with_intent_to_disrobe_sec_354b_ipc_r,women_crimes_voyeurism_i,women_crimes_voyeurism_v,women_crimes_voyeurism_r,women_crimes_stalking_i,women_crimes_stalking_v,women_crimes_stalking_r,women_crimes_rape_sec_376_i,women_crimes_rape_v,women_crimes_rape_r,women_crimes_attempt_to_commit_rape_sec_376_511_i,women_crimes_attempt_to_commit_rape_v,women_crimes_attempt_to_commit_rape_r,murder_homicide_murder_incidence,murder_homicide_murder_victims,murder_homicide_murder_rate,murder_homicide_culpable_homicide_incidence,murder_homicide_culpable_homicide_victims,murder_homicide_culpable_homicides_rate,murder_homicide_causing_death_by_negligence_incidence,murder_homicide_causing_death_by_negligence_victims,murder_homicide_causing_death_by_negligence_rate,murder_homicide_murder_incidents,complaints_total_complaints_2020,complaints_total_complaints_2021,complaints_total_complaints,complaints_share_in_percentage_2022,complaints_projected_population_lakhs,complaints_rate_of_cognizable_crime_ipc_sll,complaints_total_oral_complaints,complaints_oral_narrated_to_oc_sho,complaints_oral_distress_call_over_phone_dial_100,complaints_total_written_complaints_to_police,complaints_written_to_oc_sho,complaints_written_to_sp_senior_officers,complaints_written_electronic_form,complaints_written_complaint_to_courts,complaints_written_nhrc_and_shrc,complaints_written_scs_commissions,complaints_written_sts_commissions,complaints_written_ncw_scw,complaints_written_child_welfare_boards_commissions,complaints_suo_moto_police_complaints,complaints_other_written_complaints,complaints_total_complaints_written,complaints_total_complaints_oral,complaints_total_complaints_others,complaints_oral_share,complaints_written_share,murder_victim_to_incident_ratio,rape_victim_to_incident_ratio,year_centered,is_latest_year,population_lakhs,log_population,selected_crime_rate_sum,sentiment_avg_sentiment_polarity,sentiment_avg_sentiment_confidence,sentiment_avg_crime_intensity,sentiment_negative_sentiment_share,news_count,news_avg_news_polarity,news_negative_news_share,news_avg_news_crime_intensity
2024,Tambaram,city,15.0,15.0,6.7,9.0,9.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.5,6.0,6.0,2.7,0.0,0.0,0.0,28.0,28.0,6.3,2.0,2.0,0.4,282.0,282.0,64.2,,,,58670,,,,27336.0,0.0,27336.0,31334.0,3437.0,2462.0,3779.0,0.0,0.0,0.0,0.0,0.0,0.0,3385.0,18272.0,,,,0.4659280722686211,0.5340719277313789,1.0,1.0,1.5,0,,2.760009940032921,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Thirunelveli City,city,10.0,10.0,7.5,4.0,4.0,2.8,4.0,4.0,2.8,0.0,0.0,0.0,1.0,1.0,0.8,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.4,1.0,1.0,0.4,2.0,2.0,1.2,2.0,2.0,1.2,0.0,0.0,0.0,9.0,9.0,3.4,0.0,0.0,0.0,53.0,53.0,19.2,,,,12631,,,,4102.0,0.0,4102.0,8529.0,1227.0,1413.0,799.0,30.0,12.0,0.0,0.0,0.0,0.0,2426.0,2622.0,,,,0.3247565513419365,0.6752434486580635,1.0,1.0,1.5,0,,2.760009940032921,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Tiruppur City,city,4.0,4.0,3.0,3.0,3.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,1.0,1.0,0.8,0.0,0.0,0.0,13.0,13.0,5.1,0.0,0.0,0.0,85.0,87.0,32.7,,,,16280,,,,6200.0,0.0,6200.0,10080.0,1703.0,65.0,1400.0,6.0,8.0,4.0,0.0,8.0,0.0,2658.0,4228.0,,,,0.3808353808353808,0.6191646191646192,1.0,1.0,1.5,0,,2.760009940032921,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Trichy City,city,8.0,8.0,3.3,5.0,5.0,2.0,2.0,2.0,0.9,1.0,1.0,0.2,0.0,0.0,0.0,2.0,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,0.0,0.0,0.0,10.0,10.0,2.1,0.0,0.0,0.0,88.0,93.0,17.7,,,,22967,,,,8271.0,0.0,8271.0,14696.0,2199.0,692.0,809.0,29.0,20.0,0.0,0.0,0.0,3.0,4950.0,5993.0,,,,0.36012539730918275,0.6398746026908173,1.0,1.0,1.5,0,,2.760009940032921,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ariyalur,district,3.0,3.0,1.2,1.0,1.0,0.5,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.2,6.0,6.0,2.5,0.0,0.0,0.0,,2.0,0.5,,,,,,,2.0,,,215,,,,,,,,,,,,,,,,,,,120.0,80.0,15.0,,,,1.0,1.5,0,,2.760009940032921,4.7,0.0,0.0,0.0,0.0,2.0,-0.22,0.375,2.25
2024,Chengalpattu,district,8.0,8.0,1.2,8.0,8.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.4,0.0,0.0,0.0,17.0,18.0,1.3,4.0,5.0,0.3,216.0,233.0,16.1,,,,25476,,,,3128.0,0.0,3128.0,22348.0,2883.0,1588.0,1918.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,12071.0,,,,0.12278222640916941,0.8772177735908306,1.0588235294117647,1.0,1.5,0,,2.760009940032921,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Coimbatore,district,24.0,24.0,1.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.4,0.0,0.0,0.0,,9.0,0.7,,,,,,,9.0,,,3230,,,,,,,,,,,,,,,,,,,2100.0,950.0,180.0,,,,1.0,1.5,0,,2.760009940032921,3.1,0.0,0.0,0.0,0.0,18.0,-0.38,0.575,4.25
2024,Cuddalore,district,28.0,28.0,3.6,3.0,3.0,0.4,7.0,7.0,0.9,0.0,0.0,0.0,7.0,7.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.9,6.0,6.0,0.7,6.0,6.0,0.7,7.0,7.0,0.9,0.0,0.0,0.0,29.0,29.0,1.9,1.0,1.0,0.1,298.0,319.0,19.5,,,,1520,,,,,,,,,,,,,,,,,,,980.0,450.0,90.0,,,1.0,1.0,1.5,0,,2.760009940032921,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Dharmapuri,district,14.0,14.0,3.2,9.0,9.0,2.0,3.0,3.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.7,1.0,1.0,0.2,0.0,0.0,0.0,1.0,1.0,0.2,6.0,6.0,1.2,1.0,1.0,0.1,13.0,13.0,1.4,2.0,2.0,0.2,194.0,194.0,21.9,,,,810,,,,,,,,,,,,,,,,,,,450.0,320.0,40.0,,,1.0,1.0,1.5,0,,2.760009940032921,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Dindigul,district,18.0,18.0,2.9,6.0,6.0,1.0,12.0,12.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.8,0.0,0.0,0.0,1.0,1.0,0.1,0.0,0.0,0.0,5.0,5.0,0.8,0.0,0.0,0.0,34.0,35.0,2.7,5.0,5.0,0.4,402.0,402.0,31.7,,,,1170,,,,,,,,,,,,,,,,,,,720.0,380.0,70.0,,,1.0294117647058822,1.0,1.5,0,,2.760009940032921,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Erode,district,18.0,18.0,1.8,18.0,18.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,0.0,0.0,0.0,20.0,21.0,1.5,2.0,2.0,0.1,362.0,378.0,27.4,,,,1385,,,,,,,,,,,,,,,,,,,890.0,410.0,85.0,,,1.05,1.0,1.5,0,,2.760009940032921,5.3,0.0,0.0,0.0,0.0,6.0,-0.26,0.425,2.75
2024,Kallakurichi,district,57.0,57.0,14.0,55.0,55.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,1.0,1.0,0.3,6.0,6.0,1.3,0.0,0.0,0.0,13.0,15.0,1.5,2.0,2.0,0.2,157.0,171.0,19.2,,,,24747,,,,5140.0,0.0,5140.0,19606.0,2061.0,1921.0,1516.0,4.0,14.0,8.0,0.0,16.0,2.0,3986.0,10078.0,,,,0.2077019436699398,0.792257647391603,1.1538461538461537,1.0,1.5,0,,2.760009940032921,30.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Kanchipuram,district,11.0,11.0,1.9,2.0,2.0,0.4,8.0,8.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,0.2,31.0,31.0,3.7,0.0,0.0,0.0,251.0,258.0,30.4,,,,1680,,,,,,,,,,,,,,,,,,,1050.0,520.0,110.0,,,1.0,1.0,1.5,0,,2.760009940032921,7.0,0.0,0.0,0.0,0.0,8.0,-0.28,0.45,3.0
2024,Kanyakumari,district,6.0,6.0,1.1,6.0,6.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3,0.0,0.0,0.0,17.0,18.0,1.6,6.0,7.0,0.5,180.0,195.0,16.4,,,,47999,,,,7561.0,0.0,7561.0,40437.0,7561.0,8736.0,4634.0,123.0,28.0,0.0,0.0,0.0,0.0,1212.0,18144.0,,,,0.15752411508573094,0.8424550511468989,1.0588235294117647,1.0,1.5,0,,2.760009940032921,4.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Karur,district,2.0,2.0,0.5,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.9,1.0,1.0,0.2,10.0,10.0,1.6,1.0,1.0,0.1,193.0,198.0,30.8,,,,625,,,,,,,,,,,,,,,,,,,380.0,210.0,35.0,,,1.0,1.0,1.5,0,,2.760009940032921,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Krishnagiri,district,16.0,16.0,2.9,13.0,13.0,2.4,3.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6,1.0,1.0,0.2,32.0,35.0,2.9,1.0,1.0,0.0,398.0,449.0,36.1,,,,28066,,,,5833.0,0.0,5833.0,22233.0,2999.0,1832.0,5885.0,0.0,0.0,0.0,0.0,0.0,0.0,4917.0,6601.0,,,,0.2078315399415663,0.7921684600584337,1.09375,1.0,1.5,0,,2.760009940032921,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Madurai,district,94.0,94.0,4.7,72.0,72.0,3.6,15.0,15.0,0.7,2.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.6,2.0,2.0,0.1,6.0,6.0,0.3,0.0,0.0,0.0,26.0,26.0,1.3,9.0,9.0,0.5,,11.0,1.3,,,,,,,11.0,,,2580,,,,,,,,,,,,,,,,,,,1650.0,780.0,150.0,,,,1.0,1.5,0,,2.760009940032921,10.9,0.0,0.0,0.0,0.0,16.0,-0.36,0.55,4.0
2024,Mayiladuthurai,district,38.0,38.0,14.1,32.0,32.0,11.9,3.0,3.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,2.0,2.0,0.6,0.0,0.0,0.0,1.0,1.0,0.4,2.0,2.0,0.6,1.0,1.0,0.4,6.0,6.0,1.0,3.0,3.0,0.5,82.0,85.0,15.4,,,,21019,,,,1713.0,0.0,1713.0,19306.0,6311.0,1565.0,1698.0,8.0,5.0,7.0,0.0,7.0,3.0,2385.0,7318.0,,,,0.08149769256387078,0.9185023074361293,1.0,1.0,1.5,0,,2.760009940032921,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Nagapattinam,district,12.0,12.0,5.9,8.0,8.0,4.0,2.0,2.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1,1.0,1.0,0.3,0.0,0.0,0.0,1.0,1.0,0.5,4.0,4.0,1.9,2.0,2.0,0.8,8.0,8.0,2.0,2.0,2.0,0.4,70.0,103.0,17.1,,,,12354,,,,2019.0,0.0,2019.0,10335.0,656.0,1096.0,822.0,5.0,0.0,0.0,0.0,0.0,0.0,2521.0,5236.0,,,,0.16342884895580378,0.8365711510441962,1.0,1.0,1.5,0,,2.760009940032921,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Namakkal,district,27.0,27.0,3.6,27.0,27.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3,0.0,0.0,0.0,,3.0,0.8,,,,,,,3.0,,,865,,,,,,,,,,,,,,,,,,,520.0,290.0,55.0,,,,1.0,1.5,0,,2.760009940032921,8.3,0.0,0.0,0.0,0.0,6.0,-0.26,0.425,2.75
2024,Nilgiris,district,5.0,5.0,2.3,5.0,5.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.3,1.0,1.0,0.1,34.0,34.0,7.8,,,,9431,,,,2523.0,0.0,2523.0,6909.0,525.0,658.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,3244.0,,,,0.2675220019085993,0.7325840313858552,1.0,,1.5,0,,2.760009940032921,5.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Perambalur,district,40.0,40.0,23.8,36.0,36.0,21.5,3.0,3.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7,1.0,1.0,0.3,1.0,1.0,0.3,0.0,0.0,0.0,4.0,4.0,2.3,1.0,1.0,0.7,7.0,7.0,2.0,0.0,0.0,0.0,94.0,114.0,28.4,,,,6719,,,,572.0,0.0,572.0,6147.0,997.0,86.0,628.0,4.0,11.0,0.0,0.0,0.0,16.0,1285.0,3120.0,,,,0.08513171602917101,0.914868283970829,1.0,1.0,1.5,0,,2.760009940032921,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Pudukottai,district,20.0,30.0,4.2,20.0,30.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.9,0.0,0.0,0.0,16.0,16.0,1.7,2.0,2.0,0.2,233.0,233.0,24.5,,,,24151,,,,5216.0,0.0,5216.0,18935.0,3294.0,63.0,1645.0,8.0,10.0,0.0,0.0,0.0,0.0,2391.0,11523.0,,,,0.21597449380978012,0.7840255061902198,1.0,1.0,1.5,0,,2.760009940032921,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ramnathapuram,district,10.0,10.0,2.5,10.0,10.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.2,2.0,2.0,0.6,20.0,20.0,2.5,2.0,2.0,0.3,221.0,233.0,27.9,,,,29863,,,,8066.0,0.0,8066.0,21796.0,3218.0,4904.0,261.0,9.0,23.0,14.0,0.0,22.0,0.0,2859.0,10486.0,,,,0.2701001238991394,0.7298663898469678,1.0,1.0,1.5,0,,2.760009940032921,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Ranipet,district,8.0,8.0,2.2,3.0,3.0,0.8,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.3,2.0,2.0,0.6,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.3,0.0,0.0,0.0,12.0,14.0,1.7,1.0,1.0,0.1,145.0,155.0,20.6,,,,14554,,,,876.0,0.0,876.0,13678.0,2454.0,998.0,1719.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.0,6773.0,,,,0.060189638587329945,0.93981036141267,1.1666666666666667,1.0,1.5,0,,2.760009940032921,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Salem,district,49.0,49.0,2.8,49.0,49.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.6,0.0,0.0,0.0,,7.0,0.9,,,,,,,7.0,,,2250,,,,,,,,,,,,,,,,,,,1450.0,670.0,130.0,,,,1.0,1.5,0,,2.760009940032921,7.1,0.0,0.0,0.0,0.0,8.0,-0.28,0.45,3.0
2024,Sivagangai,district,19.0,19.0,4.8,13.0,13.0,3.4,2.0,2.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6,0.0,0.0,0.0,1.0,1.0,0.1,2.0,2.0,0.4,1.0,1.0,0.3,5.0,5.0,1.3,1.0,1.0,0.1,23.0,25.0,2.9,1.0,1.0,0.1,210.0,242.0,26.7,,,,20004,,,,3383.0,0.0,3383.0,16622.0,4298.0,2128.0,312.0,25.0,21.0,15.0,0.0,22.0,0.0,1964.0,7836.0,,,,0.16911617676464707,0.8309338132373525,1.0869565217391304,1.0,1.5,0,,2.760009940032921,12.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Tenkasi,district,38.0,38.0,9.2,21.0,21.0,5.0,9.0,9.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.1,2.0,2.0,0.5,2.0,2.0,0.4,5.0,5.0,1.2,4.0,4.0,1.0,0.0,0.0,0.0,21.0,24.0,2.6,2.0,2.0,0.2,131.0,142.0,15.6,,,,25309,,,,3695.0,0.0,3695.0,21614.0,2648.0,1846.0,2183.0,21.0,0.0,0.0,0.0,0.0,0.0,1434.0,13482.0,,,,0.14599549567347583,0.8540045043265242,1.1428571428571428,1.0,1.5,0,,2.760009940032921,17.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Thanjavur,district,57.0,57.0,8.1,57.0,57.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.8,2.0,2.0,0.2,28.0,28.0,2.0,2.0,2.0,0.2,323.0,334.0,22.9,,,,42086,,,,10537.0,0.0,10537.0,31549.0,6916.0,2113.0,2890.0,28.0,32.0,30.0,5.0,43.0,0.0,6816.0,12676.0,,,,0.25036829349427364,0.7496317065057264,1.0,1.0,1.5,0,,2.760009940032921,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Theni,district,18.0,18.0,5.0,12.0,12.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,2.0,2.0,0.5,3.0,3.0,0.9,6.0,6.0,1.5,2.0,2.0,0.6,25.0,25.0,3.5,3.0,3.0,0.5,177.0,184.0,24.2,,,,28629,,,,5640.0,0.0,5640.0,22989.0,2606.0,3102.0,1849.0,18.0,20.0,1.0,0.0,29.0,0.0,3496.0,11868.0,,,,0.1970030388766635,0.8029969611233365,1.0,1.0,1.5,0,,2.760009940032921,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Thirunelveli,district,50.0,50.0,14.3,28.0,28.0,8.1,9.0,9.0,2.7,1.0,1.0,0.3,0.0,0.0,0.0,3.0,3.0,1.0,5.0,5.0,1.4,3.0,3.0,1.0,4.0,4.0,1.3,4.0,4.0,1.3,5.0,5.0,1.4,1.0,1.0,0.3,26.0,26.0,3.7,1.0,1.0,0.2,166.0,175.0,24.0,,,,30195,,,,4636.0,0.0,4636.0,25559.0,3654.0,1152.0,2023.0,28.0,0.0,0.0,0.0,0.0,7.0,2005.0,16690.0,,,,0.15353535353535352,0.8464646464646465,1.0,1.0,1.5,0,,2.760009940032921,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Thiruvallur,district,12.0,12.0,1.7,7.0,7.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.1,2.0,2.0,0.2,2.0,2.0,0.2,4.0,4.0,0.6,0.0,0.0,0.0,16.0,16.0,1.2,4.0,4.0,0.3,163.0,172.0,11.8,,,,31629,,,,4028.0,0.0,4028.0,27601.0,2529.0,1797.0,6040.0,1.0,12.0,12.0,0.0,21.0,1.0,4065.0,13124.0,,,,0.12735148123557494,0.8726485187644251,1.0,1.0,1.5,0,,2.760009940032921,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Thiruvannamalai,district,12.0,12.0,1.7,8.0,8.0,1.1,3.0,3.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.4,1.0,1.0,0.1,0.0,0.0,0.0,1.0,1.0,0.1,9.0,9.0,1.2,1.0,1.0,0.1,19.0,19.0,1.3,4.0,4.0,0.3,356.0,408.0,24.7,,,,38118,,,,7851.0,0.0,7851.0,30267.0,3932.0,2492.0,3425.0,3.0,0.0,0.0,0.0,0.0,0.0,4534.0,15881.0,,,,0.205965685502912,0.794034314497088,1.0,1.0,1.5,0,,2.760009940032921,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Thiruvarur,district,21.0,21.0,5.8,19.0,19.0,5.0,1.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,1.0,1.0,0.1,0.0,0.0,0.0,1.0,1.0,0.3,4.0,4.0,1.0,0.0,0.0,0.0,10.0,10.0,1.3,2.0,2.0,0.3,121.0,124.0,16.3,,,,24053,,,,3781.0,0.0,3781.0,20272.0,3622.0,1239.0,2773.0,0.0,24.0,9.0,0.0,25.0,0.0,3823.0,8759.0,,,,0.1571945287490126,0.8428054712509874,1.0,1.0,1.5,0,,2.760009940032921,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Thoothukudi,district,37.0,37.0,7.3,19.0,19.0,3.7,12.0,12.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.4,3.0,3.0,0.6,2.0,2.0,0.3,1.0,1.0,0.2,6.0,6.0,1.2,2.0,2.0,0.3,41.0,41.0,4.0,4.0,6.0,0.4,258.0,273.0,25.1,,,,1015,,,,,,,,,,,,,,,,,,,610.0,340.0,65.0,,,1.0,1.0,1.5,0,,2.760009940032921,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Tiruchirappalli,district,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.6,,,,,,,5.0,,,1555,,,,,,,,,,,,,,,,,,,980.0,480.0,95.0,,,,,1.5,0,,2.760009940032921,0.6,0.0,0.0,0.0,0.0,10.0,-0.3,0.475,3.25
2024,Tirunelveli,district,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.5,,,,,,,4.0,,,1310,,,,,,,,,,,,,,,,,,,820.0,410.0,80.0,,,,,1.5,0,,2.760009940032921,0.5,0.0,0.0,0.0,0.0,6.0,-0.26,0.425,2.75
2024,Tiruppattur,district,5.0,5.0,1.4,3.0,3.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.3,2.0,2.0,0.6,1.0,1.0,0.3,10.0,10.0,1.5,2.0,12.0,0.3,110.0,131.0,15.9,,,,19433,,,,4971.0,0.0,4971.0,14462.0,860.0,2471.0,1062.0,4.0,0.0,0.0,0.0,1.0,0.0,3404.0,6660.0,,,,0.2558019863119436,0.7441980136880564,1.0,1.0,1.5,0,,2.760009940032921,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Tiruppur,district,6.0,6.0,0.9,6.0,6.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.5,0.0,0.0,0.0,17.0,17.0,1.4,1.0,1.0,0.0,394.0,395.0,33.0,,,,16712,,,,146.0,0.0,146.0,16567.0,2592.0,1338.0,1515.0,7.0,0.0,0.0,0.0,0.0,9.0,3062.0,8044.0,,,,0.008736237434179034,0.9913235998085208,1.0,1.0,1.5,0,,2.760009940032921,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
